lic,name,entity,address,zip,cd,cb,codes,bakery,prep,sqft,lat,lng,geocoded
764723,Mikes Mini Market I,Mikes Mini Market 1 Inc,730 Platbush Ave ####,11226,314,BKCB14,A,False,False,700,40.65518,-73.95977,False
764722,Beile Grocery Inc,Beile Grocery Inc,6110 20Th Ave,11204,311,BKCB11,A,False,False,1500,40.61854,-73.98376,False
764707,Aseel Saeidi,Wael Deli Grocery Inc,3723 Church Avenue,11203,317,BKCB17,A,False,False,,40.65114,-73.94202,False
764702,Bread & Butter Market 505,Bread & Butter Market 505 Llc,505 Grand Street,11211,301,BKCB1,AC,False,True,,40.71098,-73.95088,False
764700,Never 2 Much,Aydr Corp,1989 Coney Island Avenue,11223,315,BKCB15,A,False,False,4500,40.60869,-73.96212,False
764689,Las Dos Familias Deli,Las Dos Familias Deli Inc,1858 Bath Ave,11214,311,BKCB11,AC,False,True,1500,40.60294,-74.00435,False
764676,Varenyk House,Fest Production Inc,402 Brighton Beach Ave ####,11235,313,BKCB13,A,False,False,800,40.57725,-73.96315,False
764674,Shop Here Grocery,Shop Here Grocery Inc,2053 Pitkin Ave,11207,305,BKCB5,A,False,False,,40.67179,-73.89668,False
764667,Ryyan Deli Grocery,Ryyan Deli Grocery Corp,1256 Troy Avenue,11203,317,BKCB17,AC,False,True,,40.64186,-73.93515,False
764664,Huarache Artesanal Tusita,Huarache Artesanal Tusita Llc,2280 Mcdonald Ave,11223,315,BKCB15,AC,False,True,3000,40.5967,-73.9733,False
764660,Brighton 5Th Deli & Juice,Mahram Adel,502 Brighton Beach Ave,11235,313,BKCB13,AC,False,True,,40.57744,-73.96226,False
764655,Farm Fresh Deli,Farm Fresh Deli Inc,685 Washington Ave,11238,308,BKCB8,AC,False,True,1000,40.6768,-73.96357,False
764653,C-Town,Amir Food Llc,7812 Flatlands Avenue,11236,318,BKCB18,AC,False,True,6000,40.63476,-73.91401,False
764641,3407 El Mercadito Deli Grocery,3407 El Mercadito Deli Grocery Corp,3407 Avenue S,11234,318,BKCB18,AC,False,True,,40.60896,-73.93253,False
764629,Mini Market Manhattan Ave,Mini Market Manhattan Ave Corp,969 Manhattan Ave,11222,301,BKCB1,AC,False,True,800,40.73223,-73.9546,False
764616,Habibii 99C Convenience,Habibi 99C Convenience Corp,686 Knickerbocker Ave,11221,304,BKCB4,A,False,False,1000,40.69476,-73.91121,False
764593,Stop 2 Mini Market,Stop 2 Mini Market Corp,301 Wyckoff Ave,11237,304,BKCB4,AC,False,True,,40.70029,-73.91244,False
764592,444 Grocery Deli,444 Grocery Deli Inc,444 Ralph Ave,11233,316,BKCB16,AC,False,True,,40.67388,-73.92211,False
764590,New Charlie Mini Market,New Charlie Mini Market Inc,424 Sutter Ave,11212,316,BKCB16,AC,False,True,,40.66819,-73.90313,False
764579,Deen Pharmacy,Milford Pharmacy Inc,2582 Pitkin Ave,11208,305,BKCB5,A,False,False,,40.6747,-73.87684,False
764575,Wang Jia Fu Grocery,Wang Jia Fu Grocery Llc,5808 7Th Avenue  ##,11220,307,BKCB7,A,False,False,600,40.63779,-74.01076,False
764573,Brown Suga Snacks,Brown Suga Snacks Inc,702 Evergreen Avenue,11207,304,BKCB4,A,False,False,,40.68759,-73.91074,False
764566,Tilden And Lott Deli And Grocery,Tilden And Lott Deli And Grocery Corp,2501 Tilden Ave,11226,317,BKCB17,AC,False,True,1200,40.64669,-73.95399,False
764550,Dee Dees Sweets & Treats,Dee Dees Sweets & Treats Corp,694 5Th Ave,11215,307,BKCB7,AC,False,True,600,40.66117,-73.9936,False
764546,Fresh Zone Deli N Grill,Fresh Zone Deli N Grill Inc,629 Church Ave,11218,312,BKCB12,AC,False,True,2000,40.64542,-73.97315,False
764533,Greene Ave Deli & Market,Greene Ave Deli & Market Nc,19 Greene Ave,11238,302,BKCB2,AC,False,True,1000,40.68591,-73.97256,False
764531,Global Farm Marketplace,Palmwood Supermarket Llc,1389 Broadway,11221,303,BKCB3,AC,False,True,,40.68881,-73.9209,False
764503,Y & P Deli Grocery,Y & P Deli Grocery Corp,1891 Coney Island Avenue,11230,314,BKCB14,AC,False,True,,40.6112,-73.9626,False
764494,7 Eleven Store # 32884A,Richard D Paik,301 65Th Street,11220,310,BKCB10,AC,False,True,2500,40.63923,-74.02314,False
764493,S & T Deli Food,S & T Deli Food Corp,512 Van Siclen Avenue,11207,305,BKCB5,AC,False,True,,40.66699,-73.88889,False
764491,Rake Deli Grocery,Rake Deli Grocery Corp,107 Marcus Garvey Blvd,11206,303,BKCB3,AC,False,True,,40.69524,-73.94047,False
764490,Fultons Tasty Gourmet,Fultons Tasty Gourmet Inc,3337 Fulton St,11208,305,BKCB5,AC,False,True,,40.68358,-73.87242,False
764486,Loyal Meat Store,Loyal Meat Store Inc,5912 Fort Hamilton Pkwy,11219,312,BKCB12,AC,False,True,100,40.6333,-74.00522,False
764476,Emdad Supermarket,Emdad Supermarket & Grocery Inc,1206 Liberty Avenue,11208,305,BKCB5,AC,False,True,,40.67901,-73.86467,False
764469,Bushwick Organic Deli 1,Bushwick Organic Deli 1 Corp,1104 Bushwick Ave,11221,304,BKCB4,AC,False,True,,40.69001,-73.91903,False
764457,Nuvo Mart,Nuvo Mart Inc,1520 Avenue M,11230,314,BKCB14,A,False,False,1500,40.6181,-73.95924,False
764421,San Vicente Gourmet Deli,San Vicente Gourmet Deli Inc,3078-3078A Coney Island Avenue,11235,313,BKCB13,AC,False,True,,40.58104,-73.95987,False
764414,Bushwick Gourmet Deli,350 Deli & Market Inc,350 Irving Avenue,11237,304,BKCB4,AC,False,True,,40.69791,-73.91244,False
764412,Medway Deli & Grill,Medway Deli & Grill Inc,9502 Avenue L,11236,318,BKCB18,AC,False,True,1500,40.63774,-73.89674,False
764400,Deli D Amour I,Deli D Amour I Corp,268 Metropolitan Ave,11211,301,BKCB1,AC,False,True,,40.71474,-73.95853,False
764390,Plaza Convenience Store,Plaza Convenience Store Inc,13 Newkirk Plaza,11226,314,BKCB14,AC,False,True,1100,40.63503,-73.96271,False
764387,Miami Deli And Grocery,Miami Deli And Grocery 1 Corp,4023 Glenwood Rd,11210,317,BKCB17,AC,False,True,1500,40.63462,-73.93744,False
764383,Little Red Kitchen Bake Shop,Girl In The Little Red Kitchen Llc,603 4Th Ave,11215,307,BKCB7,AC,False,True,2000,40.66476,-73.99347,False
764371,98 Gourmet Deli,East 98 Deli Corp,504 E 98Th St #2,11212,316,BKCB16,AC,False,True,,40.65657,-73.91353,False
764342,Park The Better Taste,Park The Better Taste Inc,83 Franklin Avenue ####,11205,303,BKCB3,AC,False,True,,40.69646,-73.95841,False
764340,J&K Convenience Store,J&K Convenience Store Inc,1404 Bay Ridge Ave 1St Fl,11219,311,BKCB11,A,False,False,,40.62224,-74.00147,False
764339,Jiajia Grocery,Jiajia Grocery Inc,5522 7Th Avenue,11220,307,BKCB7,AC,False,True,1200,40.63921,-74.00928,False
764337,Favorite Convenience,Favorite Convenience Llc,6904 11Th Ave,11228,310,BKCB10,A,False,False,2000,40.62623,-74.00843,False
764311,Coney Island Candy Store,Coney Island Candy Store Corp,1716 Mermaid Ave,11224,313,BKCB13,AC,False,True,600,40.57657,-73.9853,False
764307,Sunset Market And Deli,Sunset Market And Deli Corp,4421 6Th Ave,11220,307,BKCB7,AC,False,True,2000,40.64675,-74.00501,False
764298,Foodie Blendz,Foodie Blendz Inc,2001 Avenue U,11229,315,BKCB15,AC,False,True,1400,40.5994,-73.9512,False
764290,Forbell Grocery,Forbell Grocery Inc,167 Forbell Street,11208,305,BKCB5,AC,False,True,,40.67923,-73.86427,False
764268,Yum Deli And Grocery 1,Yum Deli And Grocery 1 Corp,2909 Surf Ave,11224,313,BKCB13,AC,False,True,1200,40.57284,-73.99524,False
764265,New York Sub,New York Sub Corp,1221 Flatbush Ave,11226,314,BKCB14,AC,False,True,2000,40.64032,-73.95546,False
764263,Varvatsi,Varvatsi Inc,2584 Coney Island Avenue,11223,315,BKCB15,ACH,False,True,1500,40.59386,-73.96085,False
764253,Lolfresh Market,Lolfresh Market Inc,5914 Fort Hamilton Pkwy ####,11219,312,BKCB12,A,False,False,1500,40.63326,-74.00528,False
764239,Moynamati Supermarket,Moynamati Supermarket Corp,2755 Pitkin Ave,11208,305,BKCB5,AC,False,True,,40.67561,-73.87043,False
764237,Utica Mini Mart,Utica Mini Mart Corp,91 Utica Avenue,11213,308,BKCB8,AC,False,True,,40.67567,-73.93047,False
764227,She Wolf Bakery,She Wolf Bakery Inc,"141 Flushing Ave, Suite 103",11205,302,BKCB2,AC,False,True,7000,40.69786,-73.97121,False
764221,Viejo Deli,Viejo Deli Corp,845 Mcdonald Ave,11218,312,BKCB12,AC,False,True,1800,40.63339,-73.97766,False
764207,Green Gourmet,Green Gourmet Deli Inc,664 Greene Ave,11221,303,BKCB3,AC,False,True,,40.68939,-73.94238,False
764206,Fulton Deli Market,Fulton Deli Market Corp,1521 Fulton Street ####,11216,303,BKCB3,AC,False,True,,40.6799,-73.94052,False
764186,Rosenfelds Grocery,Ez Mini Market Inc,160 Penn St,11211,301,BKCB1,AC,False,True,,40.70294,-73.95719,False
764184,Natures Cleanse,Natures Cleanse Llc,496 Flatbush Ave,11225,309,BKCB9,A,False,False,,40.6621,-73.9617,False
764173,Berry Organic,Berry Organic Inc,228 Berry Street,11249,301,BKCB1,AC,False,True,,40.71541,-73.96246,False
764172,Marine Deli,Marine Deli Inc,3617 Quentin Rd,11234,318,BKCB18,AC,False,True,,40.61495,-73.93631,False
764167,Ave H Deli & Grill,Ave H Deli & Grill Corp,1680 Albany Ave,11210,318,BKCB18,AC,False,True,,40.63202,-73.93698,False
764166,Treasure Island Produce,Treasure Island Produce Corp,53 Quentin Road ####,11223,311,BKCB11,AC,False,True,6000,40.60533,-73.98473,False
764162,Los Ramos Deli,Los Ramos Deli Corp,105 Graham Ave,11206,301,BKCB1,AC,False,True,,40.70537,-73.94288,False
764161,500 Grand Mini Market Organic,500 Grand Mini Market Organic Inc,500 Grand Street,11211,301,BKCB1,AC,False,True,,40.71094,-73.9513,False
764157,Big Waves 1,Big Waves 1 Corp,1217 Flatbush Ave,11226,314,BKCB14,AC,False,True,1200,40.64061,-73.95574,False
764151,Ronny Deli Grocery,Ronny Deli Grocery Corp,518 Sutter Ave,11207,305,BKCB5,AC,False,True,,40.66871,-73.89965,False
764132,Brwnsville Gourmet Deli,Brwnsvile Gourmet Deli Inc,469 E 98Th St,11212,317,BKCB17,AC,False,True,,40.65714,-73.91418,False
764122,Rockaway Gourmet,Rockaway Gourmet Inc,1089 Rutland Rd,11212,317,BKCB17,AC,False,True,,40.66427,-73.92395,False
764121,Habibis Deli Juice Bar,Habibis Deli Juice Bar Inc,944 4Th Avenue,11232,307,BKCB7,AC,False,True,,40.65461,-74.00421,False
764120,Ave M Deli Juice Bar,Ave M Deli Juice Bar Inc,1624 Avenue M,11230,314,BKCB14,AC,False,True,,40.6182,-73.95833,False
764100,Rise & Shine Deli Grocery,Rise & Shine Deli Grocery Corp,809 Nostrand Ave,11225,309,BKCB9,AC,False,True,1200,40.66884,-73.95057,False
764085,Aziza Sweets Shop,Aziza Sweets Shop Inc,407 Ditmas Ave,11218,312,BKCB12,AC,False,True,750,40.63589,-73.97476,False
764068,Garden Gourmet,187 The Big Apple Deli & Grill Inc,187 Montrose Ave###,11206,301,BKCB1,AC,False,True,,40.70747,-73.94167,False
764054,Stars Mini Market Deli,Stars Mini Market Deli Corp,317 Bushwick Ave,11206,301,BKCB1,AC,False,True,,40.70539,-73.93949,False
764052,Ideal Food Basket,739 Meat Corp,739 Nostrand Ave,11216,308,BKCB8,AC,False,True,,40.67204,-73.9503,False
764022,Butchers Gallery Market,Butchers Gallery Market Llc,728 Avenue U,11223,315,BKCB15,AC,False,True,2000,40.59809,-73.96324,False
764018,New Quick Deli,New Quick Deli Corp,5310 4Th Ave,11220,307,BKCB7,AC,False,True,1000,40.64459,-74.01463,False
764006,Candy Convenience Shop,Candy Convenience Shop Inc,749 Rogers Avenue,11226,317,BKCB17,A,False,False,500,40.65292,-73.9527,False
763984,Rose & Naomi Produce Grocery Meat Market,Rose & Naomi Produce Grocery Meat Market,673 Liberty Ave,11207,305,BKCB5,A,False,False,,40.6761,-73.88499,False
763983,Veras Grocery,C & A Family Inc,4522 3Rd Ave,11220,307,BKCB7,AC,False,True,,40.65014,-74.01226,False
763979,Mitchs Provisions,Mitchs Provisions Llc,148 Tompkins Ave,11206,303,BKCB3,AC,False,True,1000,40.6941,-73.94606,False
763972,118 Japanese Market,118 Japanese Market Inc,118 Bedford Ave,11249,301,BKCB1,A,False,False,,40.71974,-73.95566,False
763971,Bk Nutrition,Bk Nutrition Inc,5203 7Th Ave 1F,11220,307,BKCB7,A,False,False,750,40.64119,-74.0072,False
763968,1818 New York Market,1818 New York Market Inc,"1818 86Th Street, Num 1A",11214,311,BKCB11,A,False,False,400,40.60691,-74.00207,False
763960,Fulton 3158 Grocery Store,Fulton 3158 Grocery Store Inc,3158 Fulton St,11208,305,BKCB5,A,False,False,,40.68189,-73.8784,False
763936,Prime Deli Grocery,Prime Deli Grocery I Corp,2022 Nostrand Ave,11210,317,BKCB17,AC,False,True,1500,40.63614,-73.94799,False
763935,331 Quincy Market,331 Quincy Market Corp,331 Nostrand Ave,11216,303,BKCB3,AC,False,True,,40.68706,-73.9509,False
763921,Cut Above,Y&D Meat Corp,2818 Avenue U,11229,315,BKCB15,AC,False,True,100,40.6003,-73.94311,False
763907,Basin Drugs,Rxvv Corp,2378 Ralph Avenue,11234,318,BKCB18,A,False,False,,40.62004,-73.91732,False
763904,La Cabra,La Cabra Roastery Llc,1329 Willoughby Avenue,11237,304,BKCB4,AC,False,True,4000,40.7062,-73.92087,False
763895,Nyc Deli & Bodega,Nyc Deli & Bodega Corp,7005 3Rd Ave,11209,310,BKCB10,AC,False,True,3000,40.63465,-74.02648,False
763889,Avenue P Juice Bar Deli & Grill I,Avenue P Juice Bar Deli & Grill I,393 Avenue P,11223,312,BKCB12,AC,False,True,1000,40.60886,-73.97268,False
763883,Between The Bun Brooklyn Gourmet,Between The Bun Brooklyn Gourmet Inc,774 Broadway ####,11206,304,BKCB4,AC,False,True,,40.7002,-73.94094,False
763878,Walk In Deli I,Walk In Deli I Corp,61 N 11Th St,11249,301,BKCB1,AC,False,True,,40.72203,-73.95857,False
763870,7Th Avenue Pharmacy,7Th Avenue Pharmacy Inc,5412 7Th Avenue,11220,307,BKCB7,A,False,False,1500,40.63995,-74.00851,False
763859,E Food Market,E Food Market Inc,8511 18Th Avenue ####,11214,311,BKCB11,AC,False,True,2000,40.60757,-74.00225,False
763850,Milito Deli Grocery,Milito Deli Grocery Corp,112 Moffat St,11207,304,BKCB4,AC,False,True,,40.68588,-73.90803,False
763848,397 Star Deli & Grill,397 Star Deli & Grill Corp,397 Avenue X,11223,315,BKCB15,AC,False,True,,40.59077,-73.96808,False
763847,Red Store Deli And Grocery I,Red Store Deli And Grocery I Inc,323 Powell St,11212,316,BKCB16,AC,False,True,,40.66637,-73.90315,False
763804,Shimmys Corner,Nehorai Meir Corp,589 Albany Ave,11203,309,BKCB9,AC,False,True,,40.66024,-73.93975,False
763785,Sky Deli,Hl Convenience Inc,2112 Nostrand Ave,11210,314,BKCB14,AC,False,True,1500,40.63386,-73.94776,False
763784,Bagel House And Grill,Bagel House And Grill Corp,1688 E 16Th Street,11229,315,BKCB15,AC,False,True,1000,40.60856,-73.9573,False
763781,Deli & Montse,Deli & Montse Inc,110 Avenue N,11230,312,BKCB12,AC,False,True,1000,40.61408,-73.97356,False
763778,El Grand Deli,El Grand Deli Llc,568 Grand Ave,11238,308,BKCB8,AC,False,True,,40.67857,-73.96208,False
763763,Save A Lot,Get Fabric Inc,69 9Th Street ##,11215,306,BKCB6,A,False,False,9000,40.67349,-73.9952,False
763754,Gutierrez Grocery,Diksha 545 Inc,545 Knickerbocker Ave,11221,304,BKCB4,AC,False,True,,40.69719,-73.91554,False
763752,F&S Grocery Discount,F&S Grocery Discount Corp,1150 Flatbush Ave,11226,314,BKCB14,AC,False,True,1800,40.64222,-73.95733,False
763750,Shore Deli Grocery,Shore Deli Grocery Corporation,104 West End Ave ####,11235,315,BKCB15,AC,False,True,,40.57914,-73.95332,False
763709,86Th St Flaming Grill,86Th St Flaming Grill Inc,520 86Th St,11209,310,BKCB10,AC,False,True,2000,40.62112,-74.02561,False
763704,All Natural Market And Deli,All Natural Market And Deli Inc,564 Bainbridge Street,11233,316,BKCB16,AC,False,True,2000,40.68289,-73.9143,False
763669,Kings Highway Deli And Grill 1,Kings Highway Deli And Grill 1 Inc,9424 Kings Hwy,11212,317,BKCB17,AC,False,True,,40.65848,-73.92048,False
763667,1619 Kings Deli,1619 Kings Deli Corp,1619 Oriental Blvd,11235,315,BKCB15,AC,False,True,,40.57843,-73.93822,False
763665,Moonlight Deli & Grill,Moonlight Deli & Grill Inc,379 Knickerbocker Ave,11237,304,BKCB4,AC,False,True,,40.70037,-73.92106,False
763664,P Central Market Place And Deli,P Central Market Place And Deli Inc,271 Flatbush Ave,11217,306,BKCB6,AC,False,True,,40.67948,-73.97414,False
763662,640 Blake Mini Market,640 Blake Mini Market Corp,640 Blake Ave,11207,305,BKCB5,AC,False,True,,40.66777,-73.89525,False
763659,La Mixteca Deli & Grocery,La Mixteca Deli & Grocery Corp,46-04 Avenue N,11234,303,BKCB3,AC,False,True,,40.678732,-73.947129,True
763615,Mr Grocery & Beer,Mr Grocery & Beer Inc,164 Irving Ave,11237,304,BKCB4,AC,False,True,2000,40.70218,-73.91996,False
763587,Sandra Ds Delectables,Nako Logistics Llc,417 Nostrand Ave ####,11216,303,BKCB3,AC,False,True,1000,40.6834,-73.95018,False
763578,C Town,Toofan Food Corp,1761 Nostrand Ave,11226,317,BKCB17,AC,False,True,10000,40.64279,-73.9487,False
763551,Happy Face Baby Shop & Grocery,Happy Face Baby Shop & Grocery Inc,342 Knickerbocker Ave,11237,304,BKCB4,A,False,False,1400,40.70099,-73.9222,False
763546,Frutas Locas,Frutas Locas Corp,241 Ave X,11223,315,BKCB15,AC,False,True,500,40.59015,-73.97377,False
763536,Z H Fresh Market,Z H Fresh Market Inc,1237 Avenue U,11229,315,BKCB15,AC,False,True,7000,40.59858,-73.95868,False
763535,Vanderbilt Deli Grocery,Vanderbilt Deli Grocery Inc,608 Vanderbilt Ave,11238,308,BKCB8,AC,False,True,,40.67816,-73.96869,False
763486,Wyckoff Organic Mini Market 1,Wyckoff Organic Mini Market 1 Corp,66 Wyckoff Ave,11237,304,BKCB4,AC,False,True,,40.70528,-73.9208,False
763466,Svry Nutrition,Svry Nutrition Inc,999 Atlantic Ave,11238,302,BKCB2,AC,False,True,,40.68007,-73.95916,False
763412,Stuyvesant Mini Market,Stuyvesant Mini Market Inc,159 Chauncey St,11233,303,BKCB3,AC,False,True,,40.68045,-73.92916,False
763409,K&J Deli & Grill,K&J Deli & Grill Corporation,1792 Flatbush Ave ####,11210,318,BKCB18,AC,False,True,,40.62615,-73.9406,False
763406,Yummy Deli,Yummy Deli Inc,909 Liberty Ave,11208,305,BKCB5,AC,False,True,,40.67741,-73.87603,False
763385,1618 Deli Juice Bar,1618 Deli Juice Bar Inc,1618 Kings Highway,11229,315,BKCB15,AC,False,True,2500,40.60935,-73.95693,False
763367,Azure Gourmet,Akshar113 Inc,113 Franklin St Unit B,11222,301,BKCB1,AC,False,True,,40.73026,-73.95765,False
763353,Jlr Fish Market & Seafood,Jlr Fish Market & Seafood Corp,1551 Broadway,11221,316,BKCB16,AC,False,True,,40.68613,-73.91618,False
763335,Gateway Food Mart,Gateway Food Mart Inc,1047 Elton Street,11208,305,BKCB5,A,False,False,,40.6579,-73.8751,False
763331,1252 Utica Variety,1252 Utica Variety Llc,1252 Utica Avenue ####,11203,317,BKCB17,AC,False,True,4000,40.64194,-73.92935,False
763327,New Seafood Kingdom,New Seafood Kingdom Inc,1224 Flatbush Ave,11226,314,BKCB14,AC,False,True,1700,40.64035,-73.95549,False
763322,Sandwich Factory Ii,Sandwich Factory Ii Corp,1483 Flatbush Ave,11210,314,BKCB14,AC,False,True,1500,40.63428,-73.94919,False
763321,Mr Discount,Mr Discount Corp,252 Central Ave,11221,304,BKCB4,AC,False,True,,40.69693,-73.92315,False
763300,Hlbk Supermarket,Hlbk Supermarket Inc,6722 Fort Hamilton Parkway,11219,310,BKCB10,AC,False,True,30000,40.62923,-74.01134,False
763296,Star Market,King Food Market Inc,1805 Avenue U,11229,315,BKCB15,AC,False,True,11000,40.59917,-73.95322,False
763278,Avenue L Produce,Avenue L Produce Inc,5601 Avenue L,11234,318,BKCB18,AC,False,True,,40.62394,-73.92143,False
763276,Soul Cafe /Soca,Soul Cafe Soca Corp,158 27Th Street ##,11232,307,BKCB7,AC,False,True,4000,40.66017,-74.00055,False
763269,Flores Spot,Flores Spot Corp,274 53Rd Street Store 2,11220,307,BKCB7,AC,False,True,,40.64628,-74.01684,False
763268,Hanz 975,Hanz 975 Corp,975 Fulton Street,11238,302,BKCB2,AC,False,True,,40.6829,-73.96417,False
763258,Mama Louisas,O&G Deli & Grocery Corp,609 New York Avenue,11203,309,BKCB9,AC,False,True,,40.65947,-73.9476,False
763235,Hengyi Grocery,Hengyi Grocery Inc,6124 5Th Ave,11220,307,BKCB7,A,False,False,4000,40.63843,-74.01726,False
763229,Healthy Baby 88,Healthy Baby 88 Inc,7102 20Th Ave,11204,311,BKCB11,A,False,False,,40.61304,-73.98949,False
763223,A Town Supermarket,Family Food Ny Inc,1815 Church Avenue,11226,314,BKCB14,AC,False,True,3000,40.64967,-73.96251,False
763189,El Padrino Deli Grocery,El Padrino Deli Grocery Inc,5902 5Th Ave,11220,307,BKCB7,AC,False,True,1600,40.63997,-74.01564,False
763188,Dnd Aj,Dnd Aj Corp,479 Nostrand Ave,11216,303,BKCB3,AC,False,True,,40.68094,-73.94969,False
763181,Papito Mini Market,Papito Mini Market Corp,259 Patchen Ave ####,11233,303,BKCB3,AC,False,True,,40.68243,-73.92598,False
763159,Sams Deli Express 2,Sams Deli Express 2 Corporation,214 Central Ave ####,11221,304,BKCB4,AC,False,True,,40.698,-73.92502,False
763147,132 Wyckoff Food F&S,132 Wyckoff Food F&S Corp,132 Wyckoff Ave ####,11237,304,BKCB4,AC,False,True,,40.70328,-73.91759,False
763115,Apex Sushi,Apex Sushi Llc,330 Graham Ave ####,11211,301,BKCB1,AC,False,True,,40.71409,-73.94431,False
763092,Magdalena Deli Grocery,Magdalena Deli Grocery Corp,98 Marcus Garvey Blvd,11206,303,BKCB3,AC,False,True,,40.69549,-73.94052,False
763035,Fresh Gourmet Deli & Juice Bar,Fresh Gourmet Deli & Juice Bar Corp,7818 New Utrecht Ave,11214,311,BKCB11,AC,False,True,2000,40.61285,-74.00077,False
763032,Raidan Deli 1,Raidan Deli 1 Corp,1508 Saint Johns Pl,11213,308,BKCB8,AC,False,True,,40.67045,-73.92831,False
763022,360 Columbia Deli,360 Columbia Deli Corp,360 Columbia Street,11231,306,BKCB6,AC,False,True,,40.67964,-74.00529,False
